Date,Open,High,Low,Close,Adj Close,Volume
2016-12-06,20.540001,20.936666,20.540001,20.913334,20.717716,25200
2016-12-07,20.916666,21.865000,20.916666,21.865000,21.660480,13800
2016-12-08,22.201666,22.478333,21.991667,22.248333,22.040226,22800
2016-12-09,23.155001,23.155001,22.048334,22.105000,21.898239,53400
2016-12-12,21.940001,22.043333,21.761667,21.895000,21.690201,15000
2016-12-13,22.500000,22.823334,22.500000,22.656666,22.444744,16200
2016-12-14,22.573334,22.745001,22.416666,22.416666,22.206989,33600
2016-12-15,22.961666,23.246666,22.680000,23.195000,22.978039,24000
2016-12-16,23.254999,23.280001,22.370001,22.583334,22.372099,64800
2016-12-19,22.791666,23.181667,22.791666,23.181667,22.964832,12600
2016-12-20,23.318333,23.543333,23.318333,23.469999,23.250467,21600
2016-12-21,23.321667,23.546667,23.283333,23.283333,23.114788,10200
2016-12-22,23.658333,23.674999,23.416666,23.416666,23.247160,16800
2016-12-23,23.416666,23.575001,23.416666,23.575001,23.404348,18000
2016-12-27,23.766666,24.291666,23.766666,24.158333,23.983456,54600
2016-12-28,24.000000,24.000000,23.488333,23.498333,23.328234,22200
2016-12-29,23.455000,23.455000,22.751667,23.190001,23.022133,28800
2016-12-30,23.541666,23.541666,22.555000,22.555000,22.391731,15600
2017-01-03,22.834999,23.126667,22.333334,22.469999,22.307346,24000
2017-01-04,22.858334,22.858334,22.621666,22.621666,22.457916,28200
2017-01-05,22.508333,22.788334,22.264999,22.433332,22.270945,18000
2017-01-06,22.628334,22.748333,22.616667,22.698334,22.534027,16200
2017-01-09,22.878334,23.298334,22.878334,23.041666,22.874878,18000
2017-01-10,23.391666,23.391666,23.203333,23.248333,23.080042,13800
2017-01-11,23.428333,23.428333,23.236666,23.336666,23.167738,9600
2017-01-12,23.733334,23.733334,22.490000,23.046667,22.879841,16800
2017-01-13,23.363333,23.480000,23.263334,23.400000,23.230612,15600
2017-01-17,23.083334,23.176666,22.566668,22.626667,22.462879,11400
2017-01-18,22.930000,23.316668,22.673334,23.103333,22.936096,13200
2017-01-19,23.283333,23.549999,22.883333,23.023333,22.856676,15900
2017-01-20,23.203333,23.719999,23.203333,23.396667,23.227304,16500
2017-01-23,23.580000,23.580000,22.340000,22.723333,22.558846,25800
2017-01-24,22.940001,23.559999,22.940001,23.559999,23.389454,6300
2017-01-25,23.843334,24.306667,23.843334,24.306667,24.130720,34200
2017-01-26,24.540001,24.540001,23.893333,24.016666,23.842815,13800
2017-01-27,23.900000,24.620001,23.900000,24.530001,24.352434,19500
2017-01-30,24.590000,24.590000,23.876667,24.103333,23.928856,23400
2017-01-31,23.666666,23.666666,23.139999,23.416666,23.247160,19200
2017-02-01,23.830000,23.959999,23.719999,23.953333,23.779942,6900
2017-02-02,23.813334,23.930000,23.799999,23.886667,23.713758,3600
2017-02-03,24.166666,24.173334,23.996666,24.090000,23.915617,27600
2017-02-06,24.186666,24.186666,24.063334,24.123333,23.948711,6600
2017-02-07,24.333334,24.486666,24.176666,24.353333,24.177048,14400
2017-02-08,24.353333,24.613333,24.330000,24.333334,24.157194,9600
2017-02-09,24.333334,24.333334,24.000000,24.026667,23.852745,7200
2017-02-10,24.226667,24.226667,23.336666,23.799999,23.627718,17700
2017-02-13,24.126667,24.126667,23.893333,23.986666,23.813034,7200
2017-02-14,24.000000,24.000000,23.653334,23.943333,23.770016,13500
2017-02-15,23.803333,24.203333,23.803333,24.203333,24.028131,3300
2017-02-16,24.366667,24.400000,24.150000,24.400000,24.223375,16500
2017-02-17,24.333334,24.606667,24.333334,24.606667,24.428543,4200
2017-02-21,24.990000,25.296667,24.990000,25.296667,25.113552,23400
2017-02-22,25.386667,25.386667,25.000000,25.166666,24.984491,16200
2017-02-23,25.073334,25.073334,24.316668,24.540001,24.362362,18000
2017-02-24,23.933332,24.646667,23.703333,24.556667,24.378906,13500
2017-02-27,24.666666,24.946667,24.666666,24.799999,24.620480,4800
2017-02-28,24.750000,24.766666,24.333334,24.343334,24.167122,12300
2017-03-01,24.723333,25.063334,24.500000,25.063334,24.881908,14100
2017-03-02,25.250000,25.250000,24.680000,24.680000,24.501348,8700
2017-03-03,24.610001,24.786667,24.473333,24.736666,24.557606,9300
2017-03-06,24.776667,24.776667,24.236666,24.486666,24.309416,6900
2017-03-07,24.820000,25.003334,24.760000,24.933332,24.752848,5700
2017-03-08,25.086666,25.250000,24.946667,24.946667,24.766083,4800
2017-03-09,24.900000,25.076666,24.900000,25.020000,24.838888,14400
2017-03-10,25.333334,25.746666,25.333334,25.650000,25.464329,29100
2017-03-13,25.650000,25.760000,25.573334,25.629999,25.444473,9000
2017-03-14,25.616667,25.626667,25.129999,25.469999,25.285631,20400
2017-03-15,26.033333,26.033333,25.243334,25.493334,25.308796,7500
2017-03-16,25.843334,26.000000,25.639999,25.643333,25.457710,6000
2017-03-17,25.886667,25.886667,25.726667,25.883333,25.695971,3900
2017-03-20,26.186666,26.383333,26.136667,26.136667,25.947472,13500
2017-03-21,26.480000,26.480000,25.176666,25.176666,24.994419,17700
2017-03-22,25.116667,25.513334,24.903334,25.513334,25.366262,13800
2017-03-23,25.483334,25.563334,25.426666,25.426666,25.280092,3000
2017-03-24,25.916666,26.296667,24.176666,25.703333,25.555164,9000
2017-03-27,25.660000,25.799999,25.059999,25.786667,25.638020,7500
2017-03-28,25.950001,26.113333,25.860001,25.976667,25.826925,6900
2017-03-29,26.086666,26.086666,25.670000,25.883333,25.734127,3900
2017-03-30,26.173334,26.253334,26.133333,26.150000,25.999256,9300
2017-03-31,26.209999,26.343334,26.160000,26.303333,26.151707,81300
2017-04-03,26.186666,26.320000,25.673334,25.836666,25.687727,17700
2017-04-04,25.766666,25.883333,25.440001,25.566668,25.419287,63600
2017-04-05,25.843334,26.056667,25.393333,25.393333,25.246952,6900
2017-04-06,25.283333,25.336666,25.043333,25.299999,25.154156,5400
2017-04-07,25.266666,25.740000,25.266666,25.500000,25.353004,7200
2017-04-10,25.500000,25.566668,25.000000,25.190001,25.044792,19200
2017-04-11,25.013334,25.013334,24.299999,24.750000,24.607328,37800
2017-04-12,24.816668,24.816668,23.863333,24.020000,23.881536,45000
2017-04-13,23.923334,24.326666,23.833334,24.326666,24.186434,8100
2017-04-17,24.013334,24.129999,23.533333,24.129999,23.990902,30900
2017-04-18,23.916666,24.333334,23.916666,24.333334,24.193066,7500
2017-04-19,24.653334,24.950001,24.653334,24.746666,24.604013,13800
2017-04-20,24.980000,25.326666,24.866667,25.306667,25.160786,16500
2017-04-21,25.240000,25.256666,24.956667,25.183332,25.038164,7500
2017-04-24,25.996666,26.006666,25.696667,25.920000,25.770582,14100
2017-04-25,26.166666,26.373333,26.083334,26.363333,26.211361,18300
2017-04-26,26.333334,26.350000,26.066668,26.066668,25.916407,20100
2017-04-27,26.386667,26.653334,26.386667,26.636667,26.483118,5700
2017-04-28,26.530001,26.530001,25.403334,25.663334,25.515398,35400
2017-05-01,25.723333,25.946667,25.530001,25.946667,25.797096,12300
2017-05-02,25.796667,25.950001,25.719999,25.733334,25.584995,4800
2017-05-03,25.676666,26.226667,25.676666,26.146667,25.995945,18900
2017-05-04,26.080000,26.330000,25.933332,26.066668,25.916407,9300
2017-05-05,26.303333,26.303333,26.053333,26.166666,26.015827,8100
2017-05-08,26.330000,26.330000,25.990000,26.153334,26.002571,3900
2017-05-09,26.410000,26.533333,26.410000,26.480000,26.327353,3900
2017-05-10,26.773333,27.346666,26.773333,27.226667,27.069719,44100
2017-05-11,27.323334,27.623333,26.799999,27.486666,27.328218,8100
2017-05-12,27.653334,27.653334,27.443333,27.633333,27.474037,4800
2017-05-15,27.826666,28.583334,27.826666,28.333334,28.170006,18900
2017-05-16,28.696667,29.073334,28.686666,29.073334,28.905739,3300
2017-05-17,28.433332,28.666666,27.006666,27.120001,26.963667,38100
2017-05-18,26.850000,27.843334,26.580000,27.799999,27.639744,14100
2017-05-19,28.106667,28.666666,28.106667,28.356667,28.193203,45300
2017-05-22,28.559999,29.180000,28.559999,29.180000,29.011791,23400
2017-05-23,29.336666,29.336666,28.646667,28.826666,28.660494,24000
2017-05-24,29.226667,29.250000,29.030001,29.226667,29.058191,20700
2017-05-25,29.260000,29.613333,29.013334,29.583334,29.412800,32400
2017-05-26,29.253334,29.843334,29.253334,29.843334,29.671303,5700
2017-05-30,30.010000,30.286667,29.926666,30.036667,29.863522,46800
2017-05-31,30.629999,30.629999,29.773333,29.926666,29.754154,22500
2017-06-01,30.309999,30.309999,29.656666,29.930000,29.757467,28200
2017-06-02,30.153334,30.766666,30.153334,30.743334,30.566111,17700
2017-06-05,30.973333,31.203333,30.743334,30.936666,30.758329,26400
2017-06-06,30.700001,31.473333,30.330000,30.993334,30.814672,33600
2017-06-07,31.446667,31.566668,31.120001,31.393333,31.212366,33600
2017-06-08,31.889999,32.459999,31.463333,32.459999,32.272884,22500
2017-06-09,33.143333,33.143333,28.753334,29.553333,29.382971,119400
2017-06-12,28.959999,29.663334,28.020000,29.400000,29.230524,66600
2017-06-13,29.883333,30.366667,29.566668,29.850000,29.677929,53700
2017-06-14,30.000000,30.483334,29.000000,29.090000,28.922308,19800
2017-06-15,28.556667,28.910000,28.516666,28.900000,28.733402,20100
2017-06-16,29.219999,29.219999,28.510000,28.676666,28.511358,28800
2017-06-19,29.490000,29.873333,29.463333,29.873333,29.701128,14700
